2023-11-23 11:39:09,318 [INFO]: 通知网站：校团委 更新完成！
2023-11-25 13:36:13,237 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:36:13,238 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:36:13,238 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:36:50,159 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:36:50,159 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:36:50,160 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:37:43,409 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:37:43,409 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:37:43,410 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:43:06,786 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:43:06,787 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:43:06,788 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:43:15,327 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 13:44:17,795 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:44:17,796 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:44:17,797 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:44:17,797 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:44:17,798 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:46:39,861 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 13:46:39,861 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 13:46:39,862 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 13:46:39,862 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 13:46:39,863 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 13:46:44,142 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 13:47:39,893 [ERROR]: 发送即时邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 28304 and this is thread id 24252.
2023-11-25 13:47:39,894 [ERROR]: 发送五育邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 28304 and this is thread id 23284.
2023-11-25 13:47:40,227 [INFO]: 通知网站更新完成！
2023-11-25 13:47:41,114 [INFO]: 五育系统更新完成！
2023-11-25 13:48:41,576 [INFO]: 通知网站更新完成！
2023-11-25 13:48:42,548 [INFO]: 五育系统更新完成！
2023-11-25 13:49:39,554 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 13:49:39,554 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 14:02:11,911 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 14:02:11,912 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:02:11,912 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 14:02:11,913 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 14:02:11,913 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 14:02:21,367 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 14:03:12,365 [INFO]: 通知网站更新完成！
2023-11-25 14:03:13,453 [INFO]: 五育系统更新完成！
2023-11-25 14:03:14,840 [INFO]: 发送五育邮件完成！
2023-11-25 14:03:53,715 [INFO]: 发送即时邮件完成！
2023-11-25 14:04:13,689 [INFO]: 通知网站更新完成！
2023-11-25 14:04:14,892 [INFO]: 五育系统更新完成！
2023-11-25 14:04:18,434 [INFO]: 发送五育邮件完成！
2023-11-25 14:04:21,089 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 14:04:21,089 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 14:04:21,089 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 14:04:21,090 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 14:09:20,393 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 14:09:20,394 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:09:20,395 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 14:09:20,395 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 14:09:20,396 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 14:09:24,750 [ERROR]: 微信公众号更新出错：登录出错：Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=119.0.6045.160)
Stacktrace:
	GetHandleVerifier [0x00007FF6C5F582B2+55298]
	(No symbol) [0x00007FF6C5EC5E02]
	(No symbol) [0x00007FF6C5D805AB]
	(No symbol) [0x00007FF6C5D60038]
	(No symbol) [0x00007FF6C5DE6BC7]
	(No symbol) [0x00007FF6C5DFA15F]
	(No symbol) [0x00007FF6C5DE1E83]
	(No symbol) [0x00007FF6C5DB670A]
	(No symbol) [0x00007FF6C5DB7964]
	GetHandleVerifier [0x00007FF6C62D0AAB+3694587]
	GetHandleVerifier [0x00007FF6C632728E+4048862]
	GetHandleVerifier [0x00007FF6C631F173+4015811]
	GetHandleVerifier [0x00007FF6C5FF47D6+695590]
	(No symbol) [0x00007FF6C5ED0CE8]
	(No symbol) [0x00007FF6C5ECCF34]
	(No symbol) [0x00007FF6C5ECD062]
	(No symbol) [0x00007FF6C5EBD3A3]
	BaseThreadInitThunk [0x00007FFBB2EF1F67+23]
	RtlUserThreadStart [0x00007FFBB3D44730+32]

2023-11-25 14:09:34,617 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 14:09:34,617 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 14:09:34,618 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 14:09:34,618 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 14:12:18,475 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:12:18,476 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 14:12:18,476 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 14:13:19,254 [INFO]: 通知网站更新完成！
2023-11-25 14:13:21,571 [ERROR]: 发送五育邮件出错：'users' object has no attribute '__del__'
2023-11-25 14:13:21,572 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 14:14:07,121 [ERROR]: 发送即时邮件出错：'users' object has no attribute '__del__'
2023-11-25 14:14:07,122 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 14:16:10,242 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 14:16:10,242 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 14:16:10,243 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 14:17:10,651 [INFO]: 通知网站更新完成！
2023-11-25 14:17:10,975 [ERROR]: 发送即时邮件出错：SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 23816 and this is thread id 25604.
2023-11-25 14:17:10,976 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 14:17:13,333 [INFO]: 发送五育邮件完成！
2023-11-25 14:18:12,011 [INFO]: 通知网站更新完成！
2023-11-25 14:18:17,339 [INFO]: 发送五育邮件完成！
2023-11-25 14:18:28,345 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 14:18:29,020 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:03:38,940 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:03:38,940 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:03:38,941 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:04:40,106 [INFO]: 通知网站更新完成！
2023-11-25 15:04:41,844 [INFO]: 发送五育邮件完成！
2023-11-25 15:05:23,484 [INFO]: 发送即时邮件完成！
2023-11-25 15:05:27,485 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:05:27,867 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:05:28,131 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:05:53,160 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:05:53,161 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:05:53,162 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:06:53,933 [INFO]: 发送即时邮件完成！
2023-11-25 15:06:55,000 [INFO]: 通知网站更新完成！
2023-11-25 15:06:56,167 [INFO]: 发送五育邮件完成！
2023-11-25 15:07:33,184 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:07:33,952 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:07:34,018 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:27:17,829 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:27:17,829 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:27:17,830 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:27:17,830 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:27:17,830 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:27:18,261 [INFO]: 通知网站更新完成！
2023-11-25 15:27:18,433 [INFO]: 发送即时邮件完成！
2023-11-25 15:27:19,471 [INFO]: 五育系统更新完成！
2023-11-25 15:27:20,657 [INFO]: 发送五育邮件完成！
2023-11-25 15:30:17,325 [ERROR]: 微信公众号更新出错：'logger' object is not callable
2023-11-25 15:30:17,325 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:32:12,390 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:32:12,582 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:32:12,610 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:32:12,800 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:34:57,934 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:34:57,934 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:34:57,936 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:34:57,937 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:34:57,937 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:34:58,531 [INFO]: 通知网站更新完成！
2023-11-25 15:34:58,711 [INFO]: 发送即时邮件完成！
2023-11-25 15:34:59,110 [INFO]: 五育系统更新完成！
2023-11-25 15:35:01,127 [INFO]: 发送五育邮件完成！
2023-11-25 15:36:18,576 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:36:18,916 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:36:19,150 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:36:19,175 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:37:28,104 [INFO]: 微信公众号更新完成！
2023-11-25 15:37:28,105 [INFO]: 微信公众号更新完成！
2023-11-25 15:37:29,106 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:43:18,089 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:43:18,089 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:43:18,090 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:43:18,091 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:43:18,091 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:43:18,653 [INFO]: 发送即时邮件完成！
2023-11-25 15:43:18,753 [INFO]: 通知网站更新完成！
2023-11-25 15:43:19,385 [INFO]: 五育系统更新完成！
2023-11-25 15:43:20,687 [INFO]: 发送五育邮件完成！
2023-11-25 15:44:04,418 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:44:04,674 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:44:04,714 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:44:04,774 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:45:49,628 [INFO]: 微信公众号更新完成！
2023-11-25 15:45:49,628 [INFO]: 微信公众号更新完成！
2023-11-25 15:45:50,630 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:48:50,168 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:48:50,169 [INFO]: 子线程 通知网站更新 开始运行！
2023-11-25 15:48:50,169 [INFO]: 子线程 五育系统更新 开始运行！
2023-11-25 15:48:50,170 [INFO]: 子线程 发送即时邮件 开始运行！
2023-11-25 15:48:50,171 [INFO]: 子线程 发送五育邮件 开始运行！
2023-11-25 15:48:50,546 [INFO]: 通知网站更新完成！
2023-11-25 15:48:50,926 [INFO]: 发送即时邮件完成！
2023-11-25 15:48:51,387 [INFO]: 五育系统更新完成！
2023-11-25 15:48:53,309 [INFO]: 发送五育邮件完成！
2023-11-25 15:50:20,659 [ERROR]: 微信公众号更新出错：接口失效
2023-11-25 15:50:20,659 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:51:37,604 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:51:57,004 [ERROR]: 微信公众号更新出错：接口失效
2023-11-25 15:51:57,005 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:54:18,510 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:54:18,541 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:54:18,695 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:54:19,112 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:57:42,152 [INFO]: 子线程 微信公众号更新 开始运行！
